3/29/16,1050,SEK,2029
3/29/16,1050,SEK,229
5/12/16,1050,SEK,429
3/7/16,1050,SEK,2929
2/1/16,1084,SEK,1029
2/26/16,1084,SEK,2029
2/1/16,1084,SEK,1729
3/29/16,1084,SEK,1529
2/26/16,1084,SEK,429
5/23/16,1137,SEK,2029
1/26/16,1154,SEK,1029
1/26/16,1154,SEK,1029
5/6/16,1154,SEK,1029
5/4/16,1154,SEK,1829
1/26/16,1158,SEK,529
1/26/16,1158,SEK,279
1/26/16,1158,SEK,279
1/26/16,1158,SEK,179
1/26/16,1158,SEK,273
2/15/16,1161,SEK,2829
4/5/16,1161,SEK,2529
3/21/16,1165,SEK,1929
4/20/16,1165,SEK,1929
1/26/16,1169,SEK,149
2/26/16,1169,SEK,129
4/14/16,1169,SEK,139
1/20/16,1173,SEK,529
1/26/16,1173,SEK,1029
1/29/16,1173,SEK,1029
2/1/16,1173,SEK,229
3/3/16,1173,SEK,229
3/3/16,1173,SEK,829
3/3/16,1173,SEK,529
3/3/16,1173,SEK,529
3/11/16,1173,SEK,329
3/3/16,1173,SEK,229
4/8/16,1173,SEK,1029
4/8/16,1173,SEK,1829
1/12/16,1216,SEK,529
1/12/16,1216,SEK,379
1/12/16,1216,SEK,629
1/12/16,1216,SEK,1429
1/20/16,1216,SEK,799
1/25/16,1216,SEK,1779
1/20/16,1216,SEK,379
1/25/16,1216,SEK,379
1/27/16,1216,SEK,379
2/8/16,1216,SEK,579
2/8/16,1216,SEK,329
2/8/16,1216,SEK,729
2/8/16,1216,SEK,1229
2/15/16,1216,SEK,329
2/15/16,1216,SEK,329
2/15/16,1216,SEK,429
2/15/16,1216,SEK,529
2/17/16,1216,SEK,1029
2/25/16,1216,SEK,329
2/25/16,1216,SEK,529
2/25/16,1216,SEK,1029
2/25/16,1216,SEK,1029
3/29/16,1216,SEK,1099
1/12/16,1217,SEK,529
1/26/16,1217,SEK,529
2/5/16,1217,SEK,529
2/15/16,1217,SEK,529
4/4/16,1217,SEK,529
5/19/16,1236,SEK,129
1/12/16,1249,SEK,529
1/12/16,1249,SEK,30
1/12/16,1249,SEK,2029
1/12/16,1249,SEK,499
1/20/16,1254,SEK,3029
1/28/16,1254,SEK,3029
2/2/16,1254,SEK,3029
2/18/16,1254,SEK,3029
3/14/16,1254,SEK,3029
3/29/16,1254,SEK,3029
4/28/16,1254,SEK,3029
1/8/16,1301,SEK,429
2/28/16,1301,SEK,1029
2/8/16,1301,SEK,1529
2/15/16,1317,SEK,2029
2/15/16,1317,SEK,929
3/31/16,1317,SEK,2929
5/19/16,1317,SEK,2929
1/18/16,1320,SEK,629
1/4/16,1320,SEK,1129
1/18/16,1320,SEK,479
1/4/16,1320,SEK,1029
1/4/16,1320,SEK,799
1/25/16,1320,SEK,1529
1/25/16,1320,SEK,919
2/19/16,1320,SEK,1029
2/22/16,1320,SEK,529
2/22/16,1320,SEK,1029
2/19/16,1320,SEK,379
3/29/16,1346,SEK,3029
1/27/16,1384,SEK,1479
1/28/16,1384,SEK,1479
2/26/16,1384,SEK,1979
3/1/16,1384,SEK,979
3/18/16,1384,SEK,1479
3/29/16,1384,SEK,1479
4/7/16,1384,SEK,1479
1/15/16,1409,SEK,429
1/26/16,1409,SEK,529
1/26/16,1409,SEK,1029
2/15/16,1409,SEK,1029
3/21/16,1435,SEK,179
3/21/16,1435,SEK,179
1/28/16,1435,SEK,329
3/21/16,1435,SEK,429
1/4/16,1439,SEK,179
1/4/16,1439,SEK,179
1/4/16,1439,SEK,129
1/26/16,1439,SEK,229
1/26/16,1439,SEK,179
4/11/16,1439,SEK,179
4/11/16,1439,SEK,179
1/21/16,1442,SEK,3029
1/29/16,1444,SEK,1729
1/29/16,1444,SEK,1229
3/29/16,1448,SEK,3029
5/31/16,1448,SEK,1029
1/21/16,1448,SEK,1029
2/22/16,1475,SEK,329
2/22/16,1475,SEK,329
2/22/16,1475,SEK,229
2/22/16,1475,SEK,329
2/22/16,1475,SEK,229
2/22/16,1475,SEK,229
2/22/16,1475,SEK,229
2/22/16,1475,SEK,329
2/22/16,1475,SEK,129
2/22/16,1475,SEK,129
2/22/16,1475,SEK,229
3/4/16,1475,SEK,229
3/4/16,1475,SEK,1029
3/4/16,1475,SEK,329
3/4/16,1475,SEK,329
3/4/16,1475,SEK,329
3/4/16,1475,SEK,329
3/4/16,1475,SEK,329
4/1/16,1475,SEK,629
4/4/16,1475,SEK,329
4/8/16,1475,SEK,629
4/28/16,1475,SEK,329
4/6/16,1475,SEK,329
4/6/16,1475,SEK,529
1/27/16,1475,SEK,429
1/8/16,1476,SEK,629
1/11/16,1476,SEK,1029
1/25/16,1476,SEK,1529
1/25/16,1476,SEK,629
1/27/16,1476,SEK,329
2/15/16,1476,SEK,929
2/15/16,1476,SEK,329
2/26/16,1476,SEK,329
2/26/16,1476,SEK,329
2/26/16,1476,SEK,329
2/26/16,1476,SEK,329
2/26/16,1476,SEK,329
3/11/16,1476,SEK,329
3/11/16,1476,SEK,329
3/24/16,1476,SEK,1029
3/24/16,1476,SEK,929
3/24/16,1476,SEK,329
3/24/16,1476,SEK,629
3/31/16,1476,SEK,629
1/19/16,1478,SEK,3007.6
2/3/16,1478,SEK,2360.84
2/23/16,1478,SEK,586.54
2/26/16,1478,SEK,1488.08
3/4/16,1478,SEK,922.07
3/21/16,1478,SEK,823.89
3/24/16,1478,SEK,1199.36
3/24/16,1478,SEK,1001.7
4/8/16,1478,SEK,2521.68
1/7/16,1491,SEK,3029
1/28/16,1491,SEK,3029
3/29/16,1491,SEK,1229
3/29/16,1491,SEK,629
1/7/16,1496,SEK,129
1/11/16,1496,SEK,129
1/11/16,1496,SEK,229
1/11/16,1496,SEK,129
1/27/16,1496,SEK,329
1/27/16,1496,SEK,229
2/5/16,1496,SEK,129
2/8/16,1496,SEK,329
2/11/16,1496,SEK,229
2/26/16,1496,SEK,129
2/26/16,1496,SEK,129
2/26/16,1496,SEK,229
3/1/16,1496,SEK,229
3/10/16,1496,SEK,229
3/10/16,1496,SEK,129
3/24/16,1496,SEK,229
4/4/16,1496,SEK,129
4/28/16,1496,SEK,129
1/4/16,1496,SEK,129
1/5/16,1496,SEK,129
1/11/16,1496,SEK,329
1/11/16,1496,SEK,329
1/11/16,1496,SEK,229
2/1/16,1496,SEK,229
1/11/16,1496,SEK,429
1/11/16,1496,SEK,229
1/18/16,1496,SEK,229
1/19/16,1496,SEK,229
1/19/16,1496,SEK,229
1/19/16,1496,SEK,229
1/19/16,1496,SEK,229
1/27/16,1496,SEK,429
1/19/16,1496,SEK,129
1/27/16,1496,SEK,529
1/27/16,1496,SEK,229
2/8/16,1496,SEK,229
4/27/16,1496,SEK,329
2/26/16,1496,SEK,129
2/26/16,1496,SEK,429
2/26/16,1496,SEK,129
2/26/16,1496,SEK,529
2/26/16,1496,SEK,129
2/26/16,1496,SEK,129
3/1/16,1496,SEK,229
3/7/16,1496,SEK,229
3/24/16,1496,SEK,429
3/24/16,1496,SEK,229
3/24/16,1496,SEK,429
3/24/16,1496,SEK,229
3/24/16,1496,SEK,229
3/10/16,1496,SEK,129
3/24/16,1496,SEK,429
3/30/16,1496,SEK,229
4/5/16,1496,SEK,129
4/6/16,1496,SEK,129
4/7/16,1496,SEK,329
4/28/16,1496,SEK,229
4/28/16,1496,SEK,229
4/28/16,1496,SEK,429
1/5/16,1498,SEK,2029
1/5/16,1498,SEK,1029
2/15/16,1498,SEK,1529
2/15/16,1498,SEK,529
2/15/16,1498,SEK,529
3/1/16,1500,SEK,349
2/15/16,1532,SEK,98
4/12/16,1532,SEK,98
4/15/16,1532,SEK,177
5/18/16,1532,SEK,98
5/26/16,1532,SEK,98
2/15/16,1533,SEK,3029
2/19/16,1533,SEK,1729
3/15/16,1533,SEK,529
2/22/16,1533,SEK,529
2/22/16,1533,SEK,1029
2/22/16,1533,SEK,729
6/23/16,1533,SEK,529
6/23/16,1533,SEK,529
6/23/16,1533,SEK,1029
3/22/16,1533,SEK,329
4/1/16,1533,SEK,529
4/1/16,1533,SEK,379
3/16/16,1561,SEK,578
3/17/16,1561,SEK,2029
3/24/16,1561,SEK,1529
4/1/16,1561,SEK,1029
1/8/16,1592,SEK,629
1/8/16,1592,SEK,1079
1/8/16,1592,SEK,1229
1/25/16,1592,SEK,1029
1/25/16,1592,SEK,329
2/4/16,1592,SEK,1529
1/25/16,1592,SEK,129
2/4/16,1592,SEK,929
2/4/16,1592,SEK,329
2/8/16,1592,SEK,1229
2/19/16,1592,SEK,1029
2/19/16,1592,SEK,1629
2/22/16,1592,SEK,329
3/2/16,1592,SEK,529
3/2/16,1592,SEK,404
3/2/16,1592,SEK,329
3/2/16,1592,SEK,329
3/2/16,1592,SEK,329
3/2/16,1592,SEK,329
4/18/16,1592,SEK,1529
4/18/16,1592,SEK,329
1/14/16,1596,SEK,1529
1/25/16,1596,SEK,1429
2/1/16,1596,SEK,1529
2/1/16,1596,SEK,1429
2/25/16,1596,SEK,2929
3/11/16,1596,SEK,3009
4/1/16,1596,SEK,2829
2/3/16,1619,SEK,1029
4/5/16,1619,SEK,1529
3/15/16,1625,SEK,528
3/15/16,1625,SEK,528
3/15/16,1625,SEK,528
3/15/16,1625,SEK,528
1/25/16,1630,SEK,1529
1/5/16,1636,SEK,3029
1/29/16,1636,SEK,3029
2/19/16,1636,SEK,3029
3/3/16,1636,SEK,3029
3/24/16,1636,SEK,3029
3/30/16,1636,SEK,3029
4/1/16,1636,SEK,3029
2/12/16,1646,SEK,329
2/13/16,1646,SEK,329
1/29/16,1646,SEK,329
2/29/16,1646,SEK,329
2/29/16,1646,SEK,329
3/29/16,1646,SEK,329
3/29/16,1646,SEK,329
1/28/16,1657,SEK,3029
2/2/16,1657,SEK,3029
2/16/16,1657,SEK,2429
2/15/16,1657,SEK,529
2/17/16,1657,SEK,529
3/2/16,1657,SEK,729
3/2/16,1657,SEK,2329
3/10/16,1657,SEK,1529
3/10/16,1657,SEK,1429
3/16/16,1657,SEK,529
3/16/16,1657,SEK,2029
3/22/16,1657,SEK,3029
4/1/16,1657,SEK,3029
1/18/16,1661,SEK,2139.13
1/18/16,1661,SEK,794.04
2/23/16,1661,SEK,329
2/23/16,1661,SEK,329
2/23/16,1661,SEK,629
2/23/16,1661,SEK,829
1/4/16,1675,SEK,181
1/14/16,1675,SEK,274
1/14/16,1675,SEK,989
1/20/16,1675,SEK,687
1/20/16,1675,SEK,529
1/20/16,1675,SEK,528
1/27/16,1675,SEK,569
1/27/16,1675,SEK,697
2/8/16,1675,SEK,1748
2/8/16,1675,SEK,181
2/8/16,1675,SEK,340
2/8/16,1675,SEK,368
2/15/16,1675,SEK,1009
2/15/16,1675,SEK,349
2/15/16,1675,SEK,249
2/26/16,1675,SEK,529
2/26/16,1675,SEK,489
2/26/16,1675,SEK,519
2/26/16,1675,SEK,369
2/26/16,1675,SEK,279
3/4/16,1675,SEK,229
3/4/16,1675,SEK,269
3/4/16,1675,SEK,329
3/4/16,1675,SEK,339
3/11/16,1675,SEK,849
3/11/16,1675,SEK,419
3/11/16,1675,SEK,230
3/29/16,1675,SEK,929
3/29/16,1675,SEK,599
3/29/16,1675,SEK,329
3/29/16,1675,SEK,739
3/31/16,1675,SEK,431
4/20/16,1675,SEK,1409
4/21/16,1675,SEK,729
1/4/16,1675,SEK,525.8
1/4/16,1675,SEK,463.7
1/4/16,1675,SEK,546.5
1/12/16,1675,SEK,1008.11
2/8/16,1675,SEK,360.2
4/8/16,1703,SEK,1529
4/8/16,1703,SEK,1029
3/24/16,1728,SEK,2981.1
2/5/16,1742,SEK,1029
4/1/16,1742,SEK,1029
2/10/16,1744,SEK,1929
4/7/16,1744,SEK,1929
1/12/16,1757,SEK,229
1/15/16,1757,SEK,129
2/3/16,1757,SEK,129
2/19/16,1757,SEK,229
2/26/16,1757,SEK,129
2/29/16,1757,SEK,129
3/3/16,1757,SEK,129
3/29/16,1757,SEK,129
4/15/16,1757,SEK,129
4/15/16,1757,SEK,129
1/20/16,1757,SEK,129
1/4/16,1757,SEK,129
1/15/16,1757,SEK,129
1/20/16,1757,SEK,229
1/20/16,1757,SEK,129
1/20/16,1757,SEK,129
1/20/16,1757,SEK,129
1/22/16,1757,SEK,129
1/27/16,1757,SEK,229
1/27/16,1757,SEK,129
1/27/16,1757,SEK,129
1/27/16,1757,SEK,229
1/29/16,1757,SEK,129
1/29/16,1757,SEK,129
1/29/16,1757,SEK,129
2/1/16,1757,SEK,129
2/1/16,1757,SEK,129
2/5/16,1757,SEK,129
2/5/16,1757,SEK,129
2/5/16,1757,SEK,129
2/8/16,1757,SEK,129
2/8/16,1757,SEK,129
2/15/16,1757,SEK,129
2/17/16,1757,SEK,129
2/19/16,1757,SEK,129
2/26/16,1757,SEK,229
2/26/16,1757,SEK,129
2/26/16,1757,SEK,179
2/29/16,1757,SEK,129
3/1/16,1757,SEK,129
3/3/16,1757,SEK,229
3/3/16,1757,SEK,129
3/4/16,1757,SEK,129
3/4/16,1757,SEK,179
3/8/16,1757,SEK,179
3/10/16,1757,SEK,129
3/10/16,1757,SEK,229
3/11/16,1757,SEK,129
3/11/16,1757,SEK,229
3/14/16,1757,SEK,229
3/18/16,1757,SEK,129
3/24/16,1757,SEK,129
3/24/16,1757,SEK,429
3/24/16,1757,SEK,129
3/24/16,1757,SEK,129
3/24/16,1757,SEK,229
3/29/16,1757,SEK,129
3/29/16,1757,SEK,229
3/30/16,1757,SEK,129
4/1/16,1757,SEK,129
4/1/16,1757,SEK,129
4/1/16,1757,SEK,129
4/4/16,1757,SEK,229
4/7/16,1757,SEK,129
4/7/16,1757,SEK,129
4/13/16,1757,SEK,129
4/13/16,1757,SEK,129
4/15/16,1757,SEK,129
4/15/16,1757,SEK,129
4/15/16,1757,SEK,129
4/21/16,1757,SEK,129
5/10/16,1757,SEK,229
4/25/16,1757,SEK,129
1/18/16,1757,SEK,132.5
3/18/16,1757,SEK,287.75
4/13/16,1757,SEK,132.5
1/4/16,1757,SEK,114
6/29/16,1759,SEK,529
1/15/16,1771,SEK,529
1/15/16,1771,SEK,329
1/29/16,1773,SEK,1029
2/1/16,1773,SEK,629
2/5/16,1773,SEK,929
2/5/16,1773,SEK,929
2/5/16,1773,SEK,529
2/19/16,1773,SEK,329
2/19/16,1773,SEK,229
2/22/16,1773,SEK,1329
2/22/16,1773,SEK,1129
2/22/16,1773,SEK,329
2/22/16,1773,SEK,229
2/23/16,1773,SEK,329
2/23/16,1773,SEK,329
2/23/16,1773,SEK,329
2/25/16,1773,SEK,329
2/25/16,1773,SEK,329
2/25/16,1773,SEK,329
2/25/16,1773,SEK,529
2/25/16,1773,SEK,429
2/25/16,1773,SEK,329
2/25/16,1773,SEK,329
2/26/16,1773,SEK,329
3/18/16,1773,SEK,3029
3/24/16,1773,SEK,2929
3/31/16,1773,SEK,2929
1/28/16,1782,SEK,2429
1/29/16,1782,SEK,629
1/20/16,1795,SEK,2029
1/22/16,1795,SEK,829
1/27/16,1795,SEK,1029
1/27/16,1795,SEK,1929
2/9/16,1795,SEK,1529
2/18/16,1795,SEK,1429
2/18/16,1795,SEK,1429
2/25/16,1795,SEK,1479
2/25/16,1795,SEK,1429
3/4/16,1795,SEK,1829
3/29/16,1795,SEK,1129
3/8/16,1795,SEK,1829
3/24/16,1795,SEK,1829
3/31/16,1795,SEK,1629
4/1/16,1795,SEK,1229
1/19/16,1796,SEK,529
1/26/16,1796,SEK,529
2/18/16,1796,SEK,529
3/18/16,1796,SEK,529
3/31/16,1796,SEK,529
4/18/16,1796,SEK,529
2/12/16,1810,SEK,2929
4/6/16,1810,SEK,2929
3/17/16,1822,SEK,79
1/8/16,1831,SEK,3029
3/2/16,1831,SEK,119
4/28/16,1831,SEK,119
6/23/16,1867,SEK,2900
3/14/16,1887,SEK,578
4/7/16,1887,SEK,578
4/21/16,1887,SEK,578
1/7/16,1892,SEK,1029
1/7/16,1892,SEK,2029
1/25/16,1892,SEK,2029
1/25/16,1892,SEK,1029
2/18/16,1892,SEK,3029
3/14/16,1892,SEK,1029
3/14/16,1892,SEK,1029
3/14/16,1892,SEK,1029
2/10/16,1899,SEK,529
3/10/16,1899,SEK,529
4/18/16,1899,SEK,529
4/25/16,1915,SEK,2981.3
2/19/16,1942,SEK,1029
2/8/16,1942,SEK,1829
3/7/16,1942,SEK,529
2/25/16,1942,SEK,529
2/25/16,1942,SEK,529
3/7/16,1942,SEK,1029
3/7/16,1942,SEK,529
3/15/16,1942,SEK,1029
3/15/16,1942,SEK,1029
3/22/16,1942,SEK,529
4/6/16,1942,SEK,2029
3/31/16,1942,SEK,329
